conference,region,institution-name,organization,group,position-information,position,prefix,name,lastname,suffix,gender,location,yearbook-year,page,source-pdf
Australasian Union,,,,officers,,treasurer,J. M.,J. M. Johanson,Johanson,,,,1906,67,YB1906.pdf
Australasian Union,,,,officers,,treasurer,C. W.,C. W. Irwin,Irwin,,,,1906,67,YB1906.pdf
Australasian Union,,,,officers,,treasurer,A. W.,A. W. Semmens,Semmens,,,,1906,67,YB1906.pdf
Australasian Union,,,,officers,,treasurer,J.,J. Hindson,Hindson,,,,1906,67,YB1906.pdf
Australasian Union,,,,officers,,treasurer,L.,L. Hindson,Hindson,,,,1906,67,YB1906.pdf
Australasian Union,,,,officers,,treasurer,W. A.,W. A. Hennig,Hennig,,,,1906,67,YB1906.pdf
Australasian Union,,,,officers,,treasurer,A. W.,A. W. Anderson,Anderson,,,,1906,67,YB1906.pdf
Australasian Union,,,,officers,,treasurer,G. S.,G. S. Fisher,Fisher,,,,1906,67,YB1906.pdf
Australasian Union,,,,officers,,treasurer,J.,J. Gillespie,Gillespie,,,,1906,67,YB1906.pdf
Australasian Union,,,,officers,,treasurer,A.,A. Mountain,Mountain,,,,1906,67,YB1906.pdf
Australasian Union,,,,officers,,treasurer,J. H.,J. H. Mills,Mills,,,,1906,67,YB1906.pdf
Australasian Union,,,,officers,,treasurer,P. H.,P. H. Pretyman,Pretyman,,,,1906,67,YB1906.pdf
Australasian Union,,,,officers,,treasurer,L. V.,L. V. Finster,Finster,,,,1906,67,YB1906.pdf
General,,,,officers,,president,J. E.,J. E. Fulton,Fulton,,,office address,1906,68,YB1906.pdf
General,,,,officers,,vice-president,A.,A. Olsen,Olsen,,,office address. Secretary and,1906,68,YB1906.pdf
General,,,,officers,,treasurer,C. H.,C. H. Schowe,Schowe,,,Miss Hattie Andre,1906,68,YB1906.pdf
General,,,,officers,,treasurer,J. E.,J. E. Fulton,Fulton,,,Miss Hattie Andre,1906,68,YB1906.pdf
General,,,,officers,,treasurer,A.,A. Olsen,Olsen,,,Miss Hattie Andre,1906,68,YB1906.pdf
General,,,,officers,,treasurer,G. B.,G. B. Starr,Starr,,,Miss Hattie Andre,1906,68,YB1906.pdf
General,,,,officers,,treasurer,P. B.,P. B. Rudge,Rudge,,,Miss Hattie Andre,1906,68,YB1906.pdf
General,,,,officers,,treasurer,F. W.,F. W. Paap,Paap,,,Miss Hattie Andre,1906,68,YB1906.pdf
General,,,,officers,,treasurer,J.,J. Hindson,Hindson,,,Miss Hattie Andre,1906,68,YB1906.pdf
General,,,,officers,,treasurer,L. A.,L. A. Hoopes,Hoopes,,,Miss Hattie Andre,1906,68,YB1906.pdf
General,,,,officers,,treasurer,S.,S. Higgins,Higgins,,,Miss Hattie Andre,1906,68,YB1906.pdf
General,,,,officers,,treasurer,E.,E. Pearce,Pearce,,,Miss Hattie Andre,1906,68,YB1906.pdf
New Zealand,,,,officers,,president,S. M.,S. M. Cobb,Cobb,,,office address. Vice-President and,1906,69,YB1906.pdf
New Zealand,,,,officers,,secretary,W. J.,W. J. Smith,Smith,,,office address,1906,69,YB1906.pdf
New Zealand,,,,officers,,treasurer,S. M.,S. M. Cobb,Cobb,,,office address,1906,69,YB1906.pdf
New Zealand,,,,officers,,treasurer,G.,G. Brandstater,Brandstater,,,office address,1906,69,YB1906.pdf
New Zealand,,,,officers,,treasurer,A.,A. Moun,Moun,,,office address,1906,69,YB1906.pdf
New Zealand,,,,officers,,treasurer,W. J.,W. J. Smith,Smith,,,office address,1906,69,YB1906.pdf
New Zealand,,,,officers,,treasurer,S. H.,S. H. Amyes,Amyes,,,office address,1906,69,YB1906.pdf
New Zealand,,,,officers,,treasurer,A.,A. Mountain,Mountain,,,office address,1906,69,YB1906.pdf
Queensland,,,,officers,,president,S. W.,S. W. Nellis,Nellis,,,office address,1906,69,YB1906.pdf
Queensland,,,,officers,,vice-president,R. D.,R. D. Quinn,Quinn,,,office address,1906,69,YB1906.pdf
Queensland,,,,officers,,secretary,J. H.,J. H. Mills,Mills,,,office address,1906,69,YB1906.pdf
Queensland,,,,officers,,treasurer,S. W.,S. W. Nellis,Nellis,,,"Sabbath-School Department: Sec. and Treas., vacant",1906,69,YB1906.pdf
Queensland,,,,officers,,treasurer,R. D.,R. D. Quinn,Quinn,,,"Sabbath-School Department: Sec. and Treas., vacant",1906,69,YB1906.pdf
Queensland,,,,officers,,treasurer,J. H.,J. H. Mills,Mills,,,"Sabbath-School Department: Sec. and Treas., vacant",1906,69,YB1906.pdf
Queensland,,,,officers,,treasurer,A.,A. Smart,Smart,,,"Sabbath-School Department: Sec. and Treas., vacant",1906,69,YB1906.pdf
Queensland,,,,officers,,treasurer,H. J.,H. J. Cooper,Cooper,,,"Sabbath-School Department: Sec. and Treas., vacant",1906,69,YB1906.pdf
Australasian Union,,,,officers,,president,,,,,,office address,1906,70,YB1906.pdf
Australasian Union,,,,officers,,vice-president,A. W.,A. W. Semmens,Semmens,,,"Medical Institute, Victoria Square, Adelaide, South Australia",1906,70,YB1906.pdf
Australasian Union,,,,officers,,secretary,A. H.,A. H. Rogers,Rogers,,,office address,1906,70,YB1906.pdf
Australasian Union,,,,officers,,treasurer,E. S.,E. S. Butz,Butz,,,,1906,70,YB1906.pdf
Australasian Union,,,,officers,,treasurer,A. W.,A. W. Semmens,Semmens,,,,1906,70,YB1906.pdf
Australasian Union,,,,officers,,treasurer,T. H.,T. H. Craddock,Craddock,,,,1906,70,YB1906.pdf
Australasian Union,,,,officers,,treasurer,T.,T. Thatcher,Thatcher,,,,1906,70,YB1906.pdf
Australasian Union,,,,officers,,treasurer,H.,H. Mitchell,Mitchell,,,,1906,70,YB1906.pdf
Australasian Union,,,,officers,,treasurer,R. H.,R. H. Constandt,Constandt,,,,1906,70,YB1906.pdf
Australasian Union,,,,officers,,treasurer,R.,R. Hodgkison,Hodgkison,,,,1906,70,YB1906.pdf
Tasmanian,,,,officers,,president,J.,J. Pallant,Pallant,,,office address,1906,70,YB1906.pdf
Tasmanian,,,,officers,,vice-president,F. L.,F. L. Sharp,Sharp,,,office address. Secretary and,1906,70,YB1906.pdf
Tasmanian,,,,officers,,treasurer,J.,J. Pallant,Pallant,,,office address. Sabbath-school,1906,70,YB1906.pdf
Tasmanian,,,,officers,,treasurer,F. L.,F. L. Sharp,Sharp,,,office address. Sabbath-school,1906,70,YB1906.pdf
Tasmanian,,,,officers,,treasurer,J.,J. Allen,Allen,,,office address. Sabbath-school,1906,70,YB1906.pdf
Tasmanian,,,,officers,,treasurer,J. F.,J. F. Golding,Golding,,,office address. Sabbath-school,1906,70,YB1906.pdf
Tasmanian,,,,officers,,treasurer,E. M.,E. M. Hawkins,Hawkins,,,office address. Sabbath-school,1906,70,YB1906.pdf
Tasmanian,,,,officers,,secretary,F. L.,F. L. Sharp,Sharp,,,office address. Educational,1906,70,YB1906.pdf
Tasmanian,,,,officers,,secretary,J.,J. Pallant,Pallant,,,"127 Liverpool St., Hobart, Tasmania, Australia",1906,70,YB1906.pdf
Victorian,,,,officers,,president,W. L. H.,W. L. H. Baker,Baker,,,office address,1906,70,YB1906.pdf
Australasian Union,,,,officers,,president,L. V.,L. V. Finster,Finster,,,office address,1906,71,YB1906.pdf
Australasian Union,,,,officers,,vice-president,N. J.,N. J. Walldorff,Walldorff,,,office address,1906,71,YB1906.pdf
Australasian Union,,,,officers,,secretary,Mrs.,Mrs. Freeman,Freeman,,Female,office address,1906,71,YB1906.pdf
Australasian Union,,,,officers,,treasurer,L. V.,L. V. Finster,Finster,,,office address,1906,71,YB1906.pdf
Australasian Union,,,,officers,,treasurer,N. J.,N. J. Walldorff,Walldorff,,,office address,1906,71,YB1906.pdf
Australasian Union,,,,officers,,treasurer,R.,R. Howie,Howie,,,office address,1906,71,YB1906.pdf
Australasian Union,,,,officers,,treasurer,E.,E. Chandler,Chandler,,,office address,1906,71,YB1906.pdf
Australasian Union,,,,officers,,treasurer,A. A.,A. A. Shapcott,Shapcott,,,office address,1906,71,YB1906.pdf
Australasian Union,,,,officers,,treasurer,L. A.,L. A. Prism,Prism,,,office address,1906,71,YB1906.pdf
Singapore,,,,licentiates,,treasurer,B. J.,B. J. Cady,Cady,,,"SUMATRA MISSION. Population: 3,000,000. Membership: 13; churches, 2. Address: Padang, West Coast Su- matra, Netherlands, East In- dies. Director and",1906,72,YB1906.pdf
Singapore,,,,licentiates,,treasurer,J.,J. Deane,Deane,,,"SUMATRA MISSION. Population: 3,000,000. Membership: 13; churches, 2. Address: Padang, West Coast Su- matra, Netherlands, East In- dies. Director and",1906,72,YB1906.pdf
Singapore,,,,licentiates,,treasurer,,,,,,,1906,72,YB1906.pdf
General European,,,,officers,,president,L. R.,L. R. Conradi,Conradi,,,"Grindel- berg 15a, Hamburg, Germany",1906,73,YB1906.pdf
General European,,,,officers,,vice-president,,,,,,,1906,73,YB1906.pdf
General European,,,,officers,,secretary,,Guy Dail,Dail,,,"Grindelberg 15a, Hamburg, Germany",1906,73,YB1906.pdf
General European,,,,officers,,treasurer,W. C.,W. C. Sisley,Sisley,,,"451 Hol- loway Road, London, N., Eng- land",1906,73,YB1906.pdf
General European,,,,officers,,auditor,S. S.,S. S. Barnard,Barnard,,,"Grindelberg 15a, Hamburg, Germany. LICENTIATE. Guy Dail, Grindelberg 15a, Hamburg, Germany. GERMAN UNION CONFERENCE. Organized Igor. Territory: German Empire, German Switzerland, Luxemburg, Russia, Asiatic Russia, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro, German East . Africa. Population: 286,272,040. Membership: 6,657; churches, 186. Telegraphic Address: Conradi, Hamburg, Grindleberg. Office Address for German Union Conference and all the German Union Fields and Workers: Grindelberg 15a, Hamburg, Germany",1906,73,YB1906.pdf
General European,,,,officers,,auditor,L. R.,L. R. Conradi,Conradi,,,"Grindelberg 15a, Hamburg, Germany. LICENTIATE. Guy Dail, Grindelberg 15a, Hamburg, Germany. GERMAN UNION CONFERENCE. Organized Igor. Territory: German Empire, German Switzerland, Luxemburg, Russia, Asiatic Russia, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro, German East . Africa. Population: 286,272,040. Membership: 6,657; churches, 186. Telegraphic Address: Conradi, Hamburg, Grindleberg. Office Address for German Union Conference and all the German Union Fields and Workers: Grindelberg 15a, Hamburg, Germany",1906,73,YB1906.pdf
General European,,,,officers,,auditor,W. C.,W. C. Sisley,Sisley,,,"Grindelberg 15a, Hamburg, Germany. LICENTIATE. Guy Dail, Grindelberg 15a, Hamburg, Germany. GERMAN UNION CONFERENCE. Organized Igor. Territory: German Empire, German Switzerland, Luxemburg, Russia, Asiatic Russia, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro, German East . Africa. Population: 286,272,040. Membership: 6,657; churches, 186. Telegraphic Address: Conradi, Hamburg, Grindleberg. Office Address for German Union Conference and all the German Union Fields and Workers: Grindelberg 15a, Hamburg, Germany",1906,73,YB1906.pdf
General European,,,,officers,,auditor,J. C.,J. C. Ottosen,Ottosen,,,"Grindelberg 15a, Hamburg, Germany. LICENTIATE. Guy Dail, Grindelberg 15a, Hamburg, Germany. GERMAN UNION CONFERENCE. Organized Igor. Territory: German Empire, German Switzerland, Luxemburg, Russia, Asiatic Russia, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro, German East . Africa. Population: 286,272,040. Membership: 6,657; churches, 186. Telegraphic Address: Conradi, Hamburg, Grindleberg. Office Address for German Union Conference and all the German Union Fields and Workers: Grindelberg 15a, Hamburg, Germany",1906,73,YB1906.pdf
General European,,,,officers,,auditor,P. A.,P. A. Hansen,Hansen,,,"Grindelberg 15a, Hamburg, Germany. LICENTIATE. Guy Dail, Grindelberg 15a, Hamburg, Germany. GERMAN UNION CONFERENCE. Organized Igor. Territory: German Empire, German Switzerland, Luxemburg, Russia, Asiatic Russia, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro, German East . Africa. Population: 286,272,040. Membership: 6,657; churches, 186. Telegraphic Address: Conradi, Hamburg, Grindleberg. Office Address for German Union Conference and all the German Union Fields and Workers: Grindelberg 15a, Hamburg, Germany",1906,73,YB1906.pdf
General European,,,,officers,,auditor,A.,A. John,John,,,"Grindelberg 15a, Hamburg, Germany. LICENTIATE. Guy Dail, Grindelberg 15a, Hamburg, Germany. GERMAN UNION CONFERENCE. Organized Igor. Territory: German Empire, German Switzerland, Luxemburg, Russia, Asiatic Russia, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro, German East . Africa. Population: 286,272,040. Membership: 6,657; churches, 186. Telegraphic Address: Conradi, Hamburg, Grindleberg. Office Address for German Union Conference and all the German Union Fields and Workers: Grindelberg 15a, Hamburg, Germany",1906,73,YB1906.pdf
General European,,,,officers,,auditor,E. E.,E. E. Andross,Andross,,,"Grindelberg 15a, Hamburg, Germany. LICENTIATE. Guy Dail, Grindelberg 15a, Hamburg, Germany. GERMAN UNION CONFERENCE. Organized Igor. Territory: German Empire, German Switzerland, Luxemburg, Russia, Asiatic Russia, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro, German East . Africa. Population: 286,272,040. Membership: 6,657; churches, 186. Telegraphic Address: Conradi, Hamburg, Grindleberg. Office Address for German Union Conference and all the German Union Fields and Workers: Grindelberg 15a, Hamburg, Germany",1906,73,YB1906.pdf
General European,,,,officers,,auditor,H. F.,H. F. Schuberth,Schuberth,,,"Grindelberg 15a, Hamburg, Germany. LICENTIATE. Guy Dail, Grindelberg 15a, Hamburg, Germany. GERMAN UNION CONFERENCE. Organized Igor. Territory: German Empire, German Switzerland, Luxemburg, Russia, Asiatic Russia, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro, German East . Africa. Population: 286,272,040. Membership: 6,657; churches, 186. Telegraphic Address: Conradi, Hamburg, Grindleberg. Office Address for German Union Conference and all the German Union Fields and Workers: Grindelberg 15a, Hamburg, Germany",1906,73,YB1906.pdf
General European,,,,officers,,auditor,D. P.,D. P. Gaede,Gaede,,,"Grindelberg 15a, Hamburg, Germany. LICENTIATE. Guy Dail, Grindelberg 15a, Hamburg, Germany. GERMAN UNION CONFERENCE. Organized Igor. Territory: German Empire, German Switzerland, Luxemburg, Russia, Asiatic Russia, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro, German East . Africa. Population: 286,272,040. Membership: 6,657; churches, 186. Telegraphic Address: Conradi, Hamburg, Grindleberg. Office Address for German Union Conference and all the German Union Fields and Workers: Grindelberg 15a, Hamburg, Germany",1906,73,YB1906.pdf
General European,,,,officers,,auditor,J. T.,J. T. Boettcher,Boettcher,,,"Grindelberg 15a, Hamburg, Germany. LICENTIATE. Guy Dail, Grindelberg 15a, Hamburg, Germany. GERMAN UNION CONFERENCE. Organized Igor. Territory: German Empire, German Switzerland, Luxemburg, Russia, Asiatic Russia, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro, German East . Africa. Population: 286,272,040. Membership: 6,657; churches, 186. Telegraphic Address: Conradi, Hamburg, Grindleberg. Office Address for German Union Conference and all the German Union Fields and Workers: Grindelberg 15a, Hamburg, Germany",1906,73,YB1906.pdf
General European,,,,officers,,auditor,L. P.,L. P. Tieche,Tieche,,,"Grindelberg 15a, Hamburg, Germany. LICENTIATE. Guy Dail, Grindelberg 15a, Hamburg, Germany. GERMAN UNION CONFERENCE. Organized Igor. Territory: German Empire, German Switzerland, Luxemburg, Russia, Asiatic Russia, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro, German East . Africa. Population: 286,272,040. Membership: 6,657; churches, 186. Telegraphic Address: Conradi, Hamburg, Grindleberg. Office Address for German Union Conference and all the German Union Fields and Workers: Grindelberg 15a, Hamburg, Germany",1906,73,YB1906.pdf
General European,,,,officers,,auditor,H. R.,H. R. Salisbury,Salisbury,,,"Grindelberg 15a, Hamburg, Germany. LICENTIATE. Guy Dail, Grindelberg 15a, Hamburg, Germany. GERMAN UNION CONFERENCE. Organized Igor. Territory: German Empire, German Switzerland, Luxemburg, Russia, Asiatic Russia, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro, German East . Africa. Population: 286,272,040. Membership: 6,657; churches, 186. Telegraphic Address: Conradi, Hamburg, Grindleberg. Office Address for German Union Conference and all the German Union Fields and Workers: Grindelberg 15a, Hamburg, Germany",1906,73,YB1906.pdf
General European,,,,officers,,auditor,W. H.,W. H. Wakeham,Wakeham,,,"Grindelberg 15a, Hamburg, Germany. LICENTIATE. Guy Dail, Grindelberg 15a, Hamburg, Germany. GERMAN UNION CONFERENCE. Organized Igor. Territory: German Empire, German Switzerland, Luxemburg, Russia, Asiatic Russia, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro, German East . Africa. Population: 286,272,040. Membership: 6,657; churches, 186. Telegraphic Address: Conradi, Hamburg, Grindleberg. Office Address for German Union Conference and all the German Union Fields and Workers: Grindelberg 15a, Hamburg, Germany",1906,73,YB1906.pdf
General European,,,,officers,,auditor,A.,A. Johnson,Johnson,,,"Grindelberg 15a, Hamburg, Germany. LICENTIATE. Guy Dail, Grindelberg 15a, Hamburg, Germany. GERMAN UNION CONFERENCE. Organized Igor. Territory: German Empire, German Switzerland, Luxemburg, Russia, Asiatic Russia, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro, German East . Africa. Population: 286,272,040. Membership: 6,657; churches, 186. Telegraphic Address: Conradi, Hamburg, Grindleberg. Office Address for German Union Conference and all the German Union Fields and Workers: Grindelberg 15a, Hamburg, Germany",1906,73,YB1906.pdf
General European,,,,officers,,auditor,A. B.,A. B. Olsen,Olsen,,,"Grindelberg 15a, Hamburg, Germany. LICENTIATE. Guy Dail, Grindelberg 15a, Hamburg, Germany. GERMAN UNION CONFERENCE. Organized Igor. Territory: German Empire, German Switzerland, Luxemburg, Russia, Asiatic Russia, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro, German East . Africa. Population: 286,272,040. Membership: 6,657; churches, 186. Telegraphic Address: Conradi, Hamburg, Grindleberg. Office Address for German Union Conference and all the German Union Fields and Workers: Grindelberg 15a, Hamburg, Germany",1906,73,YB1906.pdf
General European,,,,officers,,auditor,P. A.,P. A. De,De,,,"Grindelberg 15a, Hamburg, Germany. LICENTIATE. Guy Dail, Grindelberg 15a, Hamburg, Germany. GERMAN UNION CONFERENCE. Organized Igor. Territory: German Empire, German Switzerland, Luxemburg, Russia, Asiatic Russia, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro, German East . Africa. Population: 286,272,040. Membership: 6,657; churches, 186. Telegraphic Address: Conradi, Hamburg, Grindleberg. Office Address for German Union Conference and all the German Union Fields and Workers: Grindelberg 15a, Hamburg, Germany",1906,73,YB1906.pdf
General European,,,,officers,,auditor,A. J.,A. J. Hoenes,Hoenes,,,"Grindelberg 15a, Hamburg, Germany. LICENTIATE. Guy Dail, Grindelberg 15a, Hamburg, Germany. GERMAN UNION CONFERENCE. Organized Igor. Territory: German Empire, German Switzerland, Luxemburg, Russia, Asiatic Russia, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro, German East . Africa. Population: 286,272,040. Membership: 6,657; churches, 186. Telegraphic Address: Conradi, Hamburg, Grindleberg. Office Address for German Union Conference and all the German Union Fields and Workers: Grindelberg 15a, Hamburg, Germany",1906,73,YB1906.pdf
General European,,,,officers,,auditor,J.,J. Robert,Robert,,,"Grindelberg 15a, Hamburg, Germany. LICENTIATE. Guy Dail, Grindelberg 15a, Hamburg, Germany. GERMAN UNION CONFERENCE. Organized Igor. Territory: German Empire, German Switzerland, Luxemburg, Russia, Asiatic Russia, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro, German East . Africa. Population: 286,272,040. Membership: 6,657; churches, 186. Telegraphic Address: Conradi, Hamburg, Grindleberg. Office Address for German Union Conference and all the German Union Fields and Workers: Grindelberg 15a, Hamburg, Germany",1906,73,YB1906.pdf
General European,,,,officers,,auditor,A.,A. Boettcher,Boettcher,,,"Grindelberg 15a, Hamburg, Germany. LICENTIATE. Guy Dail, Grindelberg 15a, Hamburg, Germany. GERMAN UNION CONFERENCE. Organized Igor. Territory: German Empire, German Switzerland, Luxemburg, Russia, Asiatic Russia, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro, German East . Africa. Population: 286,272,040. Membership: 6,657; churches, 186. Telegraphic Address: Conradi, Hamburg, Grindleberg. Office Address for German Union Conference and all the German Union Fields and Workers: Grindelberg 15a, Hamburg, Germany",1906,73,YB1906.pdf
German Union,,,,officers,"all German fields not otherwise provided for, B. Severin; Assist. Treas., N. Schlatterer; Auditor, H. Hartkop; Transportation Agent, W. Ising. Executive Committee",treasurer,L. R.,L. R. Con,Con,,,-,1906,73,YB1906.pdf
Swedish,,,,other members,,member,K. A.,K. A. FarnstrOm,FarnstrOm,,,"Ch. Kahlstrom, J. A. Lindberg; Auditors, K. Mattson, J. Bergstrom",1906,78,YB1906.pdf
General,,,,licentiates,,secretary,St.,72 Main St.,Main,,,"Larne, Ireland.)",1906,80,YB1906.pdf
South African Union,,,,officers,,president,W. S.,W. S. Hyatt,Hyatt,,,office address,1906,84,YB1906.pdf
South African Union,,,,officers,,vice-president,I. J.,I. J. Hankins,Hankins,,,Secretary and,1906,84,YB1906.pdf
South African Union,,,,officers,,treasurer,W. S.,W. S. Hyatt,Hyatt,,,"Sabbath-school Department: Secretary, Mrs I J Hankins, 56 Roeland St., Cape Town",1906,84,YB1906.pdf
South African Union,,,,officers,,treasurer,I. J.,I. J. Hankins,Hankins,,,"Sabbath-school Department: Secretary, Mrs I J Hankins, 56 Roeland St., Cape Town",1906,84,YB1906.pdf
South African Union,,,,officers,,treasurer,H. J.,H. J. Edmed,Edmed,,,"Sabbath-school Department: Secretary, Mrs I J Hankins, 56 Roeland St., Cape Town",1906,84,YB1906.pdf
South African Union,,,,officers,,treasurer,J. J.,J. J. Wessels,Wessels,,,"Sabbath-school Department: Secretary, Mrs I J Hankins, 56 Roeland St., Cape Town",1906,84,YB1906.pdf
South African Union,,,,officers,,treasurer,G.,G. Thomason,Thomason,,,"Sabbath-school Department: Secretary, Mrs I J Hankins, 56 Roeland St., Cape Town",1906,84,YB1906.pdf
