conference,region,institution-name,organization,group,position-information,position,prefix,name,lastname,suffix,gender,location,yearbook-year,page,source-pdf
General,,,,officers,,Secretary and Treasurer of all Depts.,R. S.,R. S. Owen,Owen,,,,1905,63,YB1905.pdf
General,,,,officers,,Secretary and Treasurer of all Depts.,J. A.,J. A. Burden,Burden,,,,1905,63,YB1905.pdf
General,,,,officers,,Secretary and Treasurer of all Depts.,F. I.,F. I. Richardson,Richardson,,,,1905,63,YB1905.pdf
General,,,,officers,,Secretary and Treasurer of all Depts.,A. M.,A. M. Way,Way,,,,1905,63,YB1905.pdf
General,,,,officers,,Secretary and Treasurer of all Depts.,W. M.,W. M. Healey,Healey,,,,1905,63,YB1905.pdf
General,,,,officers,,Secretary and Treasurer of all Depts.,H. E.,H. E. Giddings,Giddings,,,,1905,63,YB1905.pdf
General,,,,officers,,Secretary and Treasurer of all Depts.,E. S.,E. S. Ballenger,Ballenger,,,,1905,63,YB1905.pdf
General,,,,officers,,Secretary and Treasurer of all Depts.,A. W. H.,A. W. H. Millard,Millard,,,,1905,63,YB1905.pdf
General,,,,officers,,president,A. J.,A. J. Breed,Breed,,,"College Place, Wash",1905,64,YB1905.pdf
General,,,,officers,,vice-president,F. D.,F. D. Starr,Starr,,,"Forest, Idaho",1905,64,YB1905.pdf
General,,,,officers,,secretary,J. L.,J. L. Kay,Kay,,,"College Place, Wash",1905,64,YB1905.pdf
General,,,,officers,,treasurer,T. L.,T. L. Copeland,Copeland,,,"College Place, Wash",1905,64,YB1905.pdf
General,,,,officers,,treasurer,T. G.,T. G. Johnson,Johnson,,,"College Place, Wash",1905,64,YB1905.pdf
General,,,,officers,,treasurer,J. M.,J. M. Willoughby,Willoughby,,,"College Place, Wash",1905,64,YB1905.pdf
General,,,,officers,,treasurer,A. J.,A. J. Breed,Breed,,,"College Place, Wash",1905,64,YB1905.pdf
General,,,,officers,,treasurer,F. D.,F. D. Starr,Starr,,,"College Place, Wash",1905,64,YB1905.pdf
General,,,,officers,,treasurer,W. W.,W. W. Steward,Steward,,,"College Place, Wash",1905,64,YB1905.pdf
General,,,,officers,,treasurer,J. L.,J. L. Kay,Kay,,,"College Place, Wash",1905,64,YB1905.pdf
General,,,,officers,,treasurer,S. A.,S. A. Anderson,Anderson,,,"College Place, Wash",1905,64,YB1905.pdf
General,,,,officers,,treasurer,H. J.,H. J. Schnepper,Schnepper,,,"College Place, Wash",1905,64,YB1905.pdf
General,,,,officers,,treasurer,C. E.,C. E. Ford,Ford,,,"College Place, Wash",1905,64,YB1905.pdf
General,,,,officers,,treasurer,J.,J. Bartlett,Bartlett,,,"College Place, Wash",1905,64,YB1905.pdf
General,,,,officers,,treasurer,W. H.,W. H. Saxby,Saxby,,,"College Place, Wash",1905,64,YB1905.pdf
General,,,,officers,,treasurer,J.,J. Schnepper,Schnepper,,,"College Place, Wash",1905,64,YB1905.pdf
General,,,,officers,,treasurer,G. A.,G. A. Snyder,Snyder,,,"College Place, Wash",1905,64,YB1905.pdf
General,,,,officers,,president,,Alfred Whitehead,Whitehead,,,EL sinore,1905,65,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,S. S.,S. S. Sec,Sec,,,"Five Points, Ogden",1905,65,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,W. A.,W. A. Alway,Alway,,,"Five Points, Ogden",1905,65,YB1905.pdf
General,,,,officers,,Secretary •Young People's Work,E.,E. Williams,Williams,,,Provo.. Educational,1905,65,YB1905.pdf
General,,,,officers,,secretary,C. D. M.,C. D. M. Williams,Williams,,,"Provo. MISSIONARY LICENTIATE. Charles Nelson, box 151, Logan. WESTERN OREGON CONFER- ENCE. Formerly part of the North Pacific Conference, organized 1877; reorganized 1902. Territory: All of the State of Oregon lyinr , b west of the summit of the Cascade Mountains, and Wasco and Klamath counties lying east of the range. Population: 325,450. Membership: 1,384; churches, 39. Office: 285 Salmon St., Portland, Oregon",1905,65,YB1905.pdf
General,,,,officers,,secretary,W. A.,W. A. Alway,Alway,,,"Provo. MISSIONARY LICENTIATE. Charles Nelson, box 151, Logan. WESTERN OREGON CONFER- ENCE. Formerly part of the North Pacific Conference, organized 1877; reorganized 1902. Territory: All of the State of Oregon lyinr , b west of the summit of the Cascade Mountains, and Wasco and Klamath counties lying east of the range. Population: 325,450. Membership: 1,384; churches, 39. Office: 285 Salmon St., Portland, Oregon",1905,65,YB1905.pdf
General,,,,officers,,secretary,A. G.,A. G. Christiansen,Christiansen,,,"Provo. MISSIONARY LICENTIATE. Charles Nelson, box 151, Logan. WESTERN OREGON CONFER- ENCE. Formerly part of the North Pacific Conference, organized 1877; reorganized 1902. Territory: All of the State of Oregon lyinr , b west of the summit of the Cascade Mountains, and Wasco and Klamath counties lying east of the range. Population: 325,450. Membership: 1,384; churches, 39. Office: 285 Salmon St., Portland, Oregon",1905,65,YB1905.pdf
General,,,,officers,,president,F. M.,F. M. Burg,Burg,,,"285 Salmon St., Portland",1905,65,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,W. C.,W. C. Raley,Raley,,,,1905,65,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,G. W.,G. W. Pettit,Pettit,,,,1905,65,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,F. M.,F. M. Burg,Burg,,,,1905,65,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,W. R.,W. R. Simmons,Simmons,,,,1905,65,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,J. M.,J. M. Cole,Cole,,,,1905,65,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,J. E.,J. E. Graham,Graham,,,,1905,65,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,J.,J. Dirksen,Dirksen,,,,1905,65,YB1905.pdf
General,,,,officers,,president,E. L.,E. L. Stewart,Stewart,,,"Kent, Wash",1905,66,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,S.,S. Lela,Lela,,,"Hoover, office address. Canvassing Agent: Lee Moran, Walla Walla, Wash. Asst. Canv. Agent: William Furber, office address. Missionary and Field Sec. for Educational, Young People's, and",1905,66,YB1905.pdf
General,,,,officers,,president,G. A.,G. A. Irwin,Irwin,,,office address,1905,67,YB1905.pdf
General,,,,officers,,president,S. M.,S. M. Cobb,Cobb,,,office address,1905,68,YB1905.pdf
General,,,,officers,,vice-president,J.,J. Hindson,Hindson,,,office address,1905,68,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,C. H.,C. H. Showe,Showe,,,"Sabbath-school Department: SeC., Miss Annie E.. Pearce, office ad-dress",1905,68,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,S. M.,S. M. Cobb,Cobb,,,"Sabbath-school Department: SeC., Miss Annie E.. Pearce, office ad-dress",1905,68,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,J.,J. Hindson,Hindson,,,"Sabbath-school Department: SeC., Miss Annie E.. Pearce, office ad-dress",1905,68,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,G. B.,G. B. Starr,Starr,,,"Sabbath-school Department: SeC., Miss Annie E.. Pearce, office ad-dress",1905,68,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,P. B.,P. B. Rudge,Rudge,,,"Sabbath-school Department: SeC., Miss Annie E.. Pearce, office ad-dress",1905,68,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,G.,G. Fisher,Fisher,,,"Sabbath-school Department: SeC., Miss Annie E.. Pearce, office ad-dress",1905,68,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,A. S.,A. S. Higgins,Higgins,,,"Sabbath-school Department: SeC., Miss Annie E.. Pearce, office ad-dress",1905,68,YB1905.pdf
General,,,,officers,,president,W. L. H.,W. L. H. Baker,Baker,,,office address,1905,69,YB1905.pdf
General,,,,officers,,secretary,W. J.,W. J. Smith,Smith,,,office addregs,1905,69,YB1905.pdf
General,,,,officers,,treasurer,V. L. H.,V. L. H. Baker,Baker,,,"37 Taranaki St., Wellington, New Zealand. QUEENSLAND CONFERENCE. Organized 1899. Territory: The State of Queensland. Population: 516,496. Membership: 289; churches, 6. Office: 186 Edward St., Brisbane, Queensland, Australia",1905,69,YB1905.pdf
General,,,,officers,,treasurer,G.,G. Brandstater,Brandstater,,,"37 Taranaki St., Wellington, New Zealand. QUEENSLAND CONFERENCE. Organized 1899. Territory: The State of Queensland. Population: 516,496. Membership: 289; churches, 6. Office: 186 Edward St., Brisbane, Queensland, Australia",1905,69,YB1905.pdf
General,,,,officers,,treasurer,A.,A. Mountain,Mountain,,,"37 Taranaki St., Wellington, New Zealand. QUEENSLAND CONFERENCE. Organized 1899. Territory: The State of Queensland. Population: 516,496. Membership: 289; churches, 6. Office: 186 Edward St., Brisbane, Queensland, Australia",1905,69,YB1905.pdf
General,,,,officers,,treasurer,W. J.,W. J. Smith,Smith,,,"37 Taranaki St., Wellington, New Zealand. QUEENSLAND CONFERENCE. Organized 1899. Territory: The State of Queensland. Population: 516,496. Membership: 289; churches, 6. Office: 186 Edward St., Brisbane, Queensland, Australia",1905,69,YB1905.pdf
General,,,,officers,,treasurer,W. L. H.,W. L. H. Baker,Baker,,,"37 Taranaki St., Wellington, New Zealand. QUEENSLAND CONFERENCE. Organized 1899. Territory: The State of Queensland. Population: 516,496. Membership: 289; churches, 6. Office: 186 Edward St., Brisbane, Queensland, Australia",1905,69,YB1905.pdf
General,,,,officers,,treasurer,F. E.,F. E. Lyndon,Lyndon,,,"37 Taranaki St., Wellington, New Zealand. QUEENSLAND CONFERENCE. Organized 1899. Territory: The State of Queensland. Population: 516,496. Membership: 289; churches, 6. Office: 186 Edward St., Brisbane, Queensland, Australia",1905,69,YB1905.pdf
General,,,,officers,,treasurer,C. A.,C. A. Paap,Paap,,,"37 Taranaki St., Wellington, New Zealand. QUEENSLAND CONFERENCE. Organized 1899. Territory: The State of Queensland. Population: 516,496. Membership: 289; churches, 6. Office: 186 Edward St., Brisbane, Queensland, Australia",1905,69,YB1905.pdf
General,,,,officers,,treasurer,G.,G. Teasdale,Teasdale,,,"37 Taranaki St., Wellington, New Zealand. QUEENSLAND CONFERENCE. Organized 1899. Territory: The State of Queensland. Population: 516,496. Membership: 289; churches, 6. Office: 186 Edward St., Brisbane, Queensland, Australia",1905,69,YB1905.pdf
General,,,,officers,,treasurer,W. H.,W. H. Pascoe,Pascoe,,,"37 Taranaki St., Wellington, New Zealand. QUEENSLAND CONFERENCE. Organized 1899. Territory: The State of Queensland. Population: 516,496. Membership: 289; churches, 6. Office: 186 Edward St., Brisbane, Queensland, Australia",1905,69,YB1905.pdf
General,,,,officers,,treasurer,M.,M. Caro,Caro,,,"37 Taranaki St., Wellington, New Zealand. QUEENSLAND CONFERENCE. Organized 1899. Territory: The State of Queensland. Population: 516,496. Membership: 289; churches, 6. Office: 186 Edward St., Brisbane, Queensland, Australia",1905,69,YB1905.pdf
General,,,,officers,,treasurer,M.,M. Owen,Owen,,,"37 Taranaki St., Wellington, New Zealand. QUEENSLAND CONFERENCE. Organized 1899. Territory: The State of Queensland. Population: 516,496. Membership: 289; churches, 6. Office: 186 Edward St., Brisbane, Queensland, Australia",1905,69,YB1905.pdf
General,,,,officers,,president,S. W.,S. W. Nellis,Nellis,,,office address,1905,69,YB1905.pdf
General,,,,officers,,vice-president,R. D.,R. D. Quinn,Quinn,,,office address,1905,69,YB1905.pdf
General,,,,officers,,secretary,J. H.,J. H. Mills,Mills,,,office address,1905,69,YB1905.pdf
General,,,,officers,,president,Wm.,Wm. Woodford,Woodford,,,office address,1905,70,YB1905.pdf
General,,,,officers,,vice-president,A. W.,A. W. Semmens,Semmens,,,"Medical Institute, Victoria Square, Adelaide, South Australia",1905,70,YB1905.pdf
General,,,,officers,,secretary,A. H.,A. H. Rogers,Rogers,,,office address,1905,70,YB1905.pdf
General,,,,officers,,treasurer,A. W.,A. W. Semmens,Semmens,,,"93 Franklin St., Adelaide, South Australia, Aus- tralia. TASMANIAN CONFERENCE. Organized 1901. Territory: The State of Tasmania. Population: 177,072. Membership: 254; churches, 5. Office: 131 St. Johns St., Launces- ton, Tasmania, Australia",1905,70,YB1905.pdf
General,,,,officers,,treasurer,T. H.,T. H. Craddock,Craddock,,,"93 Franklin St., Adelaide, South Australia, Aus- tralia. TASMANIAN CONFERENCE. Organized 1901. Territory: The State of Tasmania. Population: 177,072. Membership: 254; churches, 5. Office: 131 St. Johns St., Launces- ton, Tasmania, Australia",1905,70,YB1905.pdf
General,,,,officers,,treasurer,W.,W. Bowhey,Bowhey,,,"93 Franklin St., Adelaide, South Australia, Aus- tralia. TASMANIAN CONFERENCE. Organized 1901. Territory: The State of Tasmania. Population: 177,072. Membership: 254; churches, 5. Office: 131 St. Johns St., Launces- ton, Tasmania, Australia",1905,70,YB1905.pdf
General,,,,officers,,treasurer,H.,H. Mitchell,Mitchell,,,"93 Franklin St., Adelaide, South Australia, Aus- tralia. TASMANIAN CONFERENCE. Organized 1901. Territory: The State of Tasmania. Population: 177,072. Membership: 254; churches, 5. Office: 131 St. Johns St., Launces- ton, Tasmania, Australia",1905,70,YB1905.pdf
General,,,,officers,,treasurer,R. H.,R. H. Constandt,Constandt,,,"93 Franklin St., Adelaide, South Australia, Aus- tralia. TASMANIAN CONFERENCE. Organized 1901. Territory: The State of Tasmania. Population: 177,072. Membership: 254; churches, 5. Office: 131 St. Johns St., Launces- ton, Tasmania, Australia",1905,70,YB1905.pdf
General,,,,officers,,treasurer,R.,R. Hodgkison,Hodgkison,,,"93 Franklin St., Adelaide, South Australia, Aus- tralia. TASMANIAN CONFERENCE. Organized 1901. Territory: The State of Tasmania. Population: 177,072. Membership: 254; churches, 5. Office: 131 St. Johns St., Launces- ton, Tasmania, Australia",1905,70,YB1905.pdf
General,,,,officers,,treasurer,A. H.,A. H. Rogers,Rogers,,,"93 Franklin St., Adelaide, South Australia, Aus- tralia. TASMANIAN CONFERENCE. Organized 1901. Territory: The State of Tasmania. Population: 177,072. Membership: 254; churches, 5. Office: 131 St. Johns St., Launces- ton, Tasmania, Australia",1905,70,YB1905.pdf
General,,,,officers,,treasurer,E.,E. Wyatt,Wyatt,,,"93 Franklin St., Adelaide, South Australia, Aus- tralia. TASMANIAN CONFERENCE. Organized 1901. Territory: The State of Tasmania. Population: 177,072. Membership: 254; churches, 5. Office: 131 St. Johns St., Launces- ton, Tasmania, Australia",1905,70,YB1905.pdf
General,,,,officers,,president,J.,J. Pallant,Pallant,,,office address,1905,70,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,P. H.,P. H. Prettyman,Prettyman,,,office address,1905,70,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,J.,J. Pallant,Pallant,,,office address,1905,70,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,H. B.,H. B. Hurburgh,Hurburgh,,,office address,1905,70,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,E.,E. Hawkins,Hawkins,,,office address,1905,70,YB1905.pdf
General,,,,officers,,president,W. A.,W. A. Hennig,Hennig,,,office address,1905,71,YB1905.pdf
General,,,,officers,,vice-president,J. H.,J. H. Woods,Woods,,,office address,1905,71,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,J.,J. Gillespie,Gillespie,,,"WEST AUSTRALIAN CONFER- ENCE. Organized 1902. Territory: The State of West Australia. Population: 182,553. Membership: 308; churches, 6. Office: 246 William St., Perth. West Australia, Australia",1905,71,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,W. A.,W. A. Hennig,Hennig,,,"WEST AUSTRALIAN CONFER- ENCE. Organized 1902. Territory: The State of West Australia. Population: 182,553. Membership: 308; churches, 6. Office: 246 William St., Perth. West Australia, Australia",1905,71,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,J. H.,J. H. Woods,Woods,,,"WEST AUSTRALIAN CONFER- ENCE. Organized 1902. Territory: The State of West Australia. Population: 182,553. Membership: 308; churches, 6. Office: 246 William St., Perth. West Australia, Australia",1905,71,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,A. W.,A. W. Anderson,Anderson,,,"WEST AUSTRALIAN CONFER- ENCE. Organized 1902. Territory: The State of West Australia. Population: 182,553. Membership: 308; churches, 6. Office: 246 William St., Perth. West Australia, Australia",1905,71,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,J.,J. Wallace,Wallace,,,"WEST AUSTRALIAN CONFER- ENCE. Organized 1902. Territory: The State of West Australia. Population: 182,553. Membership: 308; churches, 6. Office: 246 William St., Perth. West Australia, Australia",1905,71,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,E.,E. Hilliard,Hilliard,,,"WEST AUSTRALIAN CONFER- ENCE. Organized 1902. Territory: The State of West Australia. Population: 182,553. Membership: 308; churches, 6. Office: 246 William St., Perth. West Australia, Australia",1905,71,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,M.,M. Gregg,Gregg,,,"WEST AUSTRALIAN CONFER- ENCE. Organized 1902. Territory: The State of West Australia. Population: 182,553. Membership: 308; churches, 6. Office: 246 William St., Perth. West Australia, Australia",1905,71,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,H. C.,H. C. Harker,Harker,,,"WEST AUSTRALIAN CONFER- ENCE. Organized 1902. Territory: The State of West Australia. Population: 182,553. Membership: 308; churches, 6. Office: 246 William St., Perth. West Australia, Australia",1905,71,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,R.,R. Hare,Hare,,,"WEST AUSTRALIAN CONFER- ENCE. Organized 1902. Territory: The State of West Australia. Population: 182,553. Membership: 308; churches, 6. Office: 246 William St., Perth. West Australia, Australia",1905,71,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,A.,A. Chelberg,Chelberg,,,"WEST AUSTRALIAN CONFER- ENCE. Organized 1902. Territory: The State of West Australia. Population: 182,553. Membership: 308; churches, 6. Office: 246 William St., Perth. West Australia, Australia",1905,71,YB1905.pdf
General,,,,officers,,Secretary and Treasurer,G.,G. Stewart,Stewart,,,"WEST AUSTRALIAN CONFER- ENCE. Organized 1902. Territory: The State of West Australia. Population: 182,553. Membership: 308; churches, 6. Office: 246 William St., Perth. West Australia, Australia",1905,71,YB1905.pdf
General,,,,officers,,president,L. V.,L. V. Finster,Finster,,,office address,1905,71,YB1905.pdf
General,,,,officers,,vice-president,N. J.,N. J. Walldorff,Walldorff,,,office address,1905,71,YB1905.pdf
General,,,,officers,,secretary,Mrs.,Mrs. Freeman,Freeman,,,office address,1905,71,YB1905.pdf
General,,,,officers,,treasurer,L. V.,L. V. Fin,Fin,,,"246 William St., Perth, West Australia, Australia. COOK ISLANDS MISSION. Population: 8,900. Membership: 60; church, 1. Address: Arorangi, Raratonga, Cook Islands, South Pacific Ocean",1905,71,YB1905.pdf
General,,,,officers,,treasurer,N. J.,N. J. Walldorff,Walldorff,,,"246 William St., Perth, West Australia, Australia. COOK ISLANDS MISSION. Population: 8,900. Membership: 60; church, 1. Address: Arorangi, Raratonga, Cook Islands, South Pacific Ocean",1905,71,YB1905.pdf
General,,,,officers,,treasurer,R.,R. Howie,Howie,,,"246 William St., Perth, West Australia, Australia. COOK ISLANDS MISSION. Population: 8,900. Membership: 60; church, 1. Address: Arorangi, Raratonga, Cook Islands, South Pacific Ocean",1905,71,YB1905.pdf
General,,,,officers,,treasurer,E.,E. Chandler,Chandler,,,"246 William St., Perth, West Australia, Australia. COOK ISLANDS MISSION. Population: 8,900. Membership: 60; church, 1. Address: Arorangi, Raratonga, Cook Islands, South Pacific Ocean",1905,71,YB1905.pdf
General,,,,officers,,treasurer,A. A.,A. A. Shapcott,Shapcott,,,"246 William St., Perth, West Australia, Australia. COOK ISLANDS MISSION. Population: 8,900. Membership: 60; church, 1. Address: Arorangi, Raratonga, Cook Islands, South Pacific Ocean",1905,71,YB1905.pdf
General,,,,officers,,treasurer,L. V.,L. V. Finster,Finster,,,"246 William St., Perth, West Australia, Australia. COOK ISLANDS MISSION. Population: 8,900. Membership: 60; church, 1. Address: Arorangi, Raratonga, Cook Islands, South Pacific Ocean",1905,71,YB1905.pdf
General,,,,officers,,treasurer,N. G.,N. G. Brittain,Brittain,,,"246 William St., Perth, West Australia, Australia. COOK ISLANDS MISSION. Population: 8,900. Membership: 60; church, 1. Address: Arorangi, Raratonga, Cook Islands, South Pacific Ocean",1905,71,YB1905.pdf
